2016/05/19 14:16:49,1,1,0,0,nodecay,acq,acq,not,0.98
2016/05/19 14:17:14,1,0,0,1,slwdecay,acq,acq,not,0.972836850494851
2016/05/19 14:17:37,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/19 14:17:59,1,0,0,1,slwdecay,acq,acq,not,0.8630879483178354
2016/05/19 14:18:25,1,0,0,1,slwdecay,acq,not,acq,0.8501978790001531
2016/05/19 14:18:47,1,0,0,1,slwdecay,acq,not,not,0.8315602318713425
2016/05/19 14:19:08,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/19 14:19:31,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/19 14:19:52,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/19 14:20:11,1,0,0,1,slwdecay,acq,not,not,0.8644702895381001
2016/05/19 14:20:32,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/19 14:20:52,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/19 14:21:13,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/19 14:21:34,1,1,1,1,nodecay,acq,acq,acq,1.0
2016/05/19 14:21:57,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/19 14:22:17,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/19 14:22:38,1,1,0,0,nodecay,acq,acq,not,0.98
2016/05/19 14:23:01,1,1,0,0,nodecay,acq,acq,not,0.98
2016/05/19 14:23:25,1,0,0,1,slwdecay,acq,not,not,0.9731482746495517
2016/05/19 14:23:45,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/19 14:24:07,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/19 14:24:30,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/19 14:24:51,1,0,1,1,nodecay,acq,acq,acq,0.87
2016/05/19 14:25:20,2016/05/19 14:25:43,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/19 14:26:03,1,0,0,1,slwdecay,acq,not,acq,0.8644702895381001
2016/05/19 14:26:27,1,0,0,1,slwdecay,acq,not,acq,0.8523834337770742
2016/05/19 14:26:49,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/19 14:27:11,1,1,1,1,nodecay,acq,acq,acq,1.0
2016/05/19 14:27:34,1,1,1,1,nodecay,acq,acq,acq,1.0
2016/05/19 14:28:00,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/19 14:28:23,1,0,0,1,slwdecay,acq,not,not,0.863640877480123
2016/05/19 14:28:43,1,0,0,1,slwdecay,acq,not,not,0.8521143574569685
2016/05/19 14:29:02,1,0,0,1,slwdecay,acq,not,not,0.8353286011760969
2016/05/19 14:29:26,1,0,0,1,slwdecay,acq,not,not,0.8125098567378163
2016/05/19 14:29:47,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/19 14:30:07,1,0,0,1,slwdecay,acq,not,acq,0.8644702895381001
2016/05/19 14:30:28,1,1,0,0,nodecay,acq,acq,not,0.98
2016/05/19 14:30:50,1,1,0,0,nodecay,acq,acq,not,0.98
2016/05/19 14:31:13,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/19 14:31:33,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/19 14:31:53,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/19 14:32:13,1,1,0,0,nodecay,acq,acq,not,0.98
2016/05/19 14:32:35,1,1,0,0,nodecay,acq,acq,not,0.98
2016/05/19 14:32:58,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/19 14:33:19,1,1,1,1,nodecay,acq,acq,acq,1.0
2016/05/19 14:33:42,1,1,1,1,nodecay,acq,acq,acq,1.0
2016/05/19 14:34:05,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/19 14:34:25,1,0,0,1,slwdecay,acq,not,not,0.8647467645552259
2016/05/19 14:34:44,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/19 14:35:08,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/19 14:35:29,1,1,1,1,nodecay,acq,acq,acq,1.0
2016/05/19 14:35:53,1,0,0,1,slwdecay,acq,not,not,0.9933262259705887
2016/05/19 14:36:14,1,1,1,1,nodecay,acq,acq,acq,1.0
2016/05/19 14:36:37,1,1,0,0,nodecay,acq,acq,not,0.98
2016/05/19 14:36:59,1,1,0,0,nodecay,acq,acq,not,0.98
2016/05/19 14:37:21,1,0,0,1,slwdecay,acq,not,not,0.9740825623725534
2016/05/19 14:37:42,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/19 14:38:03,1,0,0,1,slwdecay,acq,not,not,0.8641938165944122
2016/05/19 14:38:24,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/19 14:38:45,1,1,0,0,nodecay,acq,acq,not,0.98
2016/05/19 14:39:06,1,0,0,1,slwdecay,acq,not,not,0.9737711307440667
2016/05/19 14:39:26,1,1,1,1,nodecay,acq,acq,acq,1.0
2016/05/19 14:39:48,1,0,0,0,avgdecay,acq,not,not,0.9903482689538537
2016/05/19 14:40:08,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/19 14:40:30,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/19 14:40:51,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/19 14:41:12,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/19 14:41:32,1,1,0,0,nodecay,acq,acq,not,0.98
2016/05/19 14:41:56,1,0,1,1,nodecay,acq,not,acq,0.87
