2016/05/11 09:25:25,1,0,0,0,avgdecay,acq,acq,not,0.8
2016/05/11 09:25:48,1,0,0,0,avgdecay,acq,acq,not,0.7888318960216838
2016/05/11 09:26:10,1,0,0,0,avgdecay,acq,acq,not,0.7663159207580239
2016/05/11 09:26:33,1,1,0,0,nodecay,acq,acq,not,0.98
2016/05/11 09:26:56,1,0,0,0,avgdecay,acq,acq,not,0.964453988950124
2016/05/11 09:27:22,1,0,0,0,avgdecay,acq,acq,not,0.9350921864383727
2016/05/11 09:27:44,1,0,1,1,nodecay,acq,acq,acq,0.87
2016/05/11 09:28:08,1,0,0,1,slwdecay,acq,not,not,0.860719197603406
2016/05/11 09:28:31,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/11 09:28:55,1,0,0,1,nodecay,acq,acq,acq,0.98
2016/05/11 09:29:20,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/11 09:29:41,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/11 09:30:02,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/11 09:30:23,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/11 09:30:45,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/11 09:31:07,1,0,0,1,slwdecay,acq,not,acq,0.8602773127002018
2016/05/11 09:31:30,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/11 09:31:56,1,0,0,1,slwdecay,acq,not,acq,0.8585098748727341
2016/05/11 09:32:18,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/11 09:32:40,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/11 09:33:01,1,0,0,1,slwdecay,acq,not,acq,0.860719197603406
2016/05/11 09:33:25,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/11 09:33:47,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/11 09:34:07,1,0,0,1,slwdecay,acq,not,acq,0.860719197603406
2016/05/11 09:34:29,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/11 09:34:51,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/11 09:35:12,1,0,0,0,avgdecay,acq,acq,not,0.8573027541769992
2016/05/11 09:35:36,1,0,0,0,avgdecay,acq,acq,not,0.8317461231978931
2016/05/11 09:35:58,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/11 09:36:20,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/11 09:36:39,1,0,0,1,slwdecay,acq,not,not,0.8611610915550193
2016/05/11 09:36:59,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/11 09:37:20,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/11 09:37:42,1,0,0,1,slwdecay,acq,not,acq,0.8602773127002018
2016/05/11 09:38:02,1,0,0,1,slwdecay,acq,not,acq,0.8419270878144547
2016/05/11 09:38:22,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/11 09:38:43,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/11 09:39:03,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/11 09:39:25,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/11 09:39:45,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/11 09:40:06,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/11 09:40:28,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/11 09:40:49,1,0,0,1,slwdecay,acq,not,not,0.8611610915550193
2016/05/11 09:41:08,1,0,0,1,slwdecay,acq,not,acq,0.8436662333167141
2016/05/11 09:41:30,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/11 09:41:50,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/11 09:42:11,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/11 09:42:33,1,0,0,1,slwdecay,acq,acq,not,0.8589517179318661
2016/05/11 09:42:56,1,0,0,1,slwdecay,acq,not,acq,0.8393219619240424
2016/05/11 09:43:17,1,1,0,0,nodecay,acq,acq,not,0.98
2016/05/11 09:43:39,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/11 09:44:02,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/11 09:44:25,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/11 09:44:46,1,0,0,1,slwdecay,acq,acq,not,0.8598354374105261
2016/05/11 09:45:10,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/11 09:45:32,1,0,1,1,nodecay,acq,acq,acq,0.87
2016/05/11 09:45:54,1,0,0,1,slwdecay,acq,not,not,0.8611610915550193
2016/05/11 09:46:15,1,0,1,1,nodecay,acq,acq,acq,0.87
2016/05/11 09:46:39,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/11 09:47:02,1,0,0,1,slwdecay,acq,not,acq,0.8598354374105261
2016/05/11 09:47:24,1,0,1,1,nodecay,acq,not,acq,0.87
2016/05/11 09:47:45,0,0,0,1,fstdecay,acq,acq,not,0.7475850177803998
2016/05/11 09:48:08,1,0,0,0,avgdecay,acq,acq,not,0.7262463702780382
2016/05/11 09:49:56,1,1,0,0,nodecay,acq,acq,not,0.98
2016/05/11 09:50:18,1,0,0,0,avgdecay,acq,acq,not,0.9656973552798381
2016/05/11 09:50:40,1,0,0,0,avgdecay,acq,acq,not,0.938133031533141
2016/05/11 09:51:03,1,0,0,0,avgdecay,acq,acq,not,0.8982925278795096
2016/05/11 09:51:25,0,0,0,1,fstdecay,acq,acq,not,0.48014226861405873
