data_series,algorithm_type,reputation_score,metric_score(FScore(2.0)),configuration
same_srv_rate#PLAIN#NO_LAYER§ELKI_KMEANS§0.0§0.9621160241639911§threshold=0.0001STD&k=2&clusters=3.376093023255816#0.8641860465116281@1.8161825085323957#0.005520477815699658&
srv_rerror_rate#PLAIN#NO_LAYER§ELKI_KMEANS§0.0§0.9595085392279594§threshold=0.0001STD&k=2&clusters=4.649304761904762#0.22095238095238082@0.5216019080659008#0.9983607979184737&
is_guest_login#PLAIN#NO_LAYER§ELKI_KMEANS§0.0§0.9550198699989411§threshold=0.1STD&k=5&clusters=10996.0#487.0@63624.642857142855#91.92857142857143@63522.00895255101#5.815577439570277@12822.0#346.3333333333333@59084.15686274509#218.72549019607843&
src_bytes#DIFFERENCE#NO_LAYER§ELKI_ABOD§0.0§0.9523548777508546§threshold=0.02&k=10&tmp_file=abod_tmp\src_bytes#DIFFERENCE#NO_LAYER.abod&
is_guest_login#DIFFERENCE#NO_LAYER§ELKI_KMEANS§0.0§0.9417656033252136§threshold=0.5STD&k=5&clusters=293214.3183673471#0.6448979591836734@1111006.8699551579#-269.30044843049325@31438.727272727272#457.54545454545456@186617.8032786886#194.2622950819672@292530.71929824556#-120.53508771929823&
(srv_count#DIFFERENCE#NO_LAYER)/(serror_rate#DIFFERENCE#NO_LAYER)#PLAIN#COMPOSITION§ELKI_ABOD§0.0§0.9170932782006218§threshold=0.01&k=10&tmp_file=abod_tmp\(srv_count#DIFFERENCE#NO_LAYER)_(serror_rate#DIFFERENCE#NO_LAYER)#PLAIN#COMPOSITION.abod&
(srv_count#DIFFERENCE#NO_LAYER)/(serror_rate#DIFFERENCE#NO_LAYER)#PLAIN#COMPOSITION§ELKI_KMEANS§0.0§0.9170932782006218§threshold=0.0001STD&k=2&clusters=Infinity#NaN@220.73551092704759#1.0471365667598387&
dst_host_srv_diff_host_rate#DIFFERENCE#NO_LAYER@dst_host_serror_rate#DIFFERENCE#NO_LAYER#PLAIN#COMPOSITION§ELKI_KMEANS§0.0§0.9143588229341836§threshold=0.0001STD&k=2&clusters=21.24141971207096#-4.429678848283457E-5,0.008183831672203764@5.445787605633831#-0.974647887323944,-0.9935774647887329&
(srv_count#DIFFERENCE#NO_LAYER)/(dst_host_serror_rate#DIFFERENCE#NO_LAYER)#PLAIN#COMPOSITION§ELKI_ABOD§0.0§0.9134792843392627§threshold=0.01&k=10&tmp_file=abod_tmp\(srv_count#DIFFERENCE#NO_LAYER)_(dst_host_serror_rate#DIFFERENCE#NO_LAYER)#PLAIN#COMPOSITION.abod&
(serror_rate#DIFFERENCE#NO_LAYER)/(dst_host_serror_rate#DIFFERENCE#NO_LAYER)#PLAIN#COMPOSITION§ELKI_ABOD§0.0§0.9134792843392627§threshold=0.01&k=10&tmp_file=abod_tmp\(serror_rate#DIFFERENCE#NO_LAYER)_(dst_host_serror_rate#DIFFERENCE#NO_LAYER)#PLAIN#COMPOSITION.abod&
(dst_host_srv_diff_host_rate#DIFFERENCE#NO_LAYER)/(dst_host_serror_rate#DIFFERENCE#NO_LAYER)#PLAIN#COMPOSITION§ELKI_ABOD§0.0§0.9134792843392627§threshold=0.01&k=10&tmp_file=abod_tmp\(dst_host_srv_diff_host_rate#DIFFERENCE#NO_LAYER)_(dst_host_serror_rate#DIFFERENCE#NO_LAYER)#PLAIN#COMPOSITION.abod&
(srv_count#DIFFERENCE#NO_LAYER)/(dst_host_serror_rate#DIFFERENCE#NO_LAYER)#PLAIN#COMPOSITION§ELKI_KMEANS§0.0§0.9134792843392627§threshold=0.0001STD&k=2&clusters=Infinity#NaN@31563.33429155824#1.7058736283903346&
(serror_rate#DIFFERENCE#NO_LAYER)/(dst_host_serror_rate#DIFFERENCE#NO_LAYER)#PLAIN#COMPOSITION§ELKI_KMEANS§0.0§0.9134792843392627§threshold=0.0001STD&k=2&clusters=Infinity#NaN@29309.57514756508#1.7402401873953088&
(dst_host_srv_diff_host_rate#DIFFERENCE#NO_LAYER)/(dst_host_serror_rate#DIFFERENCE#NO_LAYER)#PLAIN#COMPOSITION§ELKI_KMEANS§0.0§0.9127091200375451§threshold=0.0001STD&k=2&clusters=Infinity#NaN@1645.1366352202176#0.8172846291051428&
serror_rate#DIFFERENCE#NO_LAYER@dst_host_serror_rate#DIFFERENCE#NO_LAYER#PLAIN#COMPOSITION§ELKI_KMEANS§0.0§0.9119116317104579§threshold=0.0001STD&k=2&clusters=21.372099445061192#0.00776914539400666,0.007269700332963374@4.820177591036402#-0.9879551820728293,-0.9856582633053222&
(dst_host_count#DIFFERENCE#NO_LAYER)/(dst_host_srv_count#DIFFERENCE#NO_LAYER)#PLAIN#COMPOSITION§ELKI_KMEANS§0.0§0.9112049421708374§threshold=0.0001STD&k=2&clusters=Infinity#NaN@1.0371398295099849E9#227.38549153715576&
(dst_host_count#DIFFERENCE#NO_LAYER)/(dst_host_srv_count#DIFFERENCE#NO_LAYER)#PLAIN#COMPOSITION§ELKI_ABOD§0.0§0.9109736442591272§threshold=0.01&k=10&tmp_file=abod_tmp\(dst_host_count#DIFFERENCE#NO_LAYER)_(dst_host_srv_count#DIFFERENCE#NO_LAYER)#PLAIN#COMPOSITION.abod&
(dst_host_srv_count#PLAIN#NO_LAYER)-(dst_host_count#PLAIN#NO_LAYER)#DIFFERENCE#COMPOSITION§ELKI_KMEANS§0.0§0.91040178817479§threshold=0.1STD&k=10&clusters=4568.3743885714275#179.29342857142856@16736.255753030306#126.15378787878791@35385.98676020408#-174.41765306122448@3299.5710242424243#217.42484848484852@2362.4305949999984#248.78525000000005@28946.393353718962#0.7138016528925616@22421.388701538457#61.97723076923078@36067.94909361702#-110.93893617021274@18937.344617283947#-48.0253086419753@43146.00480000004#-241.36428571428561&
dst_host_srv_diff_host_rate#DIFFERENCE#NO_LAYER§ELKI_KMEANS§0.0§0.9101740402126494§threshold=0.0001STD&k=2&clusters=8.37605802879292#0.004407530454042081@1.3287397183098586#-0.9859718309859158&
(srv_count#DIFFERENCE#NO_LAYER)/(dst_host_srv_diff_host_rate#DIFFERENCE#NO_LAYER)#PLAIN#COMPOSITION§ELKI_ABOD§0.0§0.9090601746887306§threshold=0.01&k=10&tmp_file=abod_tmp\(srv_count#DIFFERENCE#NO_LAYER)_(dst_host_srv_diff_host_rate#DIFFERENCE#NO_LAYER)#PLAIN#COMPOSITION.abod&
srv_count#DIFFERENCE#NO_LAYER@dst_host_serror_rate#DIFFERENCE#NO_LAYER#PLAIN#COMPOSITION§ELKI_KMEANS§0.0§0.9085275480137038§threshold=0.0001STD&k=2&clusters=24.048126526082015#0.006681465038845728,0.006403995560488346@6.854103641456661#-0.9859383753501401,-0.9834733893557428&
srv_count#DIFFERENCE#NO_LAYER@dst_host_srv_diff_host_rate#DIFFERENCE#NO_LAYER#PLAIN#COMPOSITION§ELKI_KMEANS§0.0§0.908115774690418§threshold=0.0001STD&k=2&clusters=25.542398226164007#0.0075609756097560965,-1.9955654101995498E-4@7.349456179775315#-0.9909550561797753,-0.9715168539325846&
(srv_count#PLAIN#NO_LAYER)/(dst_host_srv_diff_host_rate#PLAIN#NO_LAYER)#PLAIN#COMPOSITION§ELKI_ABOD§0.0§0.9071876447986084§threshold=0.01&k=10&tmp_file=abod_tmp\(srv_count#PLAIN#NO_LAYER)_(dst_host_srv_diff_host_rate#PLAIN#NO_LAYER)#PLAIN#COMPOSITION.abod&
(dst_host_serror_rate#PLAIN#NO_LAYER)/(dst_host_srv_diff_host_rate#PLAIN#NO_LAYER)#PLAIN#COMPOSITION§ELKI_ABOD§0.0§0.9071876447986084§threshold=0.01&k=10&tmp_file=abod_tmp\(dst_host_serror_rate#PLAIN#NO_LAYER)_(dst_host_srv_diff_host_rate#PLAIN#NO_LAYER)#PLAIN#COMPOSITION.abod&
(srv_count#PLAIN#NO_LAYER)/(dst_host_srv_diff_host_rate#PLAIN#NO_LAYER)#PLAIN#COMPOSITION§ELKI_KMEANS§0.0§0.9071876447986084§threshold=0.0001STD&k=2&clusters=Infinity#NaN@26640.69686973444#3.9027839830126356&
(dst_host_serror_rate#PLAIN#NO_LAYER)/(dst_host_srv_diff_host_rate#PLAIN#NO_LAYER)#PLAIN#COMPOSITION§ELKI_KMEANS§0.0§0.9071876447986084§threshold=0.0001STD&k=2&clusters=Infinity#NaN@12478.530763545972#1.6947742986993946&
srv_count#PLAIN#NO_LAYER@dst_host_serror_rate#PLAIN#NO_LAYER#PLAIN#COMPOSITION§ELKI_KMEANS§0.0§0.9069827733065365§threshold=0.0001STD&k=2&clusters=2.9892102419355377#0.006475806451612903,0.0023225806451612884@5.0995388888888895#0.7422222222222222,0.6561111111111111&
symbolic#DIFFERENCE#NO_LAYER§ELKI_KMEANS§0.0§0.9069415220561362§threshold=STD&k=5&clusters=9.120146389018542E13#3219.606687898089@0.0#-3.81709084E8@0.0#3.81708791E8&
dst_host_serror_rate#PLAIN#NO_LAYER@dst_host_srv_diff_host_rate#PLAIN#NO_LAYER#PLAIN#COMPOSITION§ELKI_KMEANS§0.0§0.9063736145227226§threshold=0.0001STD&k=2&clusters=5.153144444444444#0.6405555555555554,0.6516666666666665@2.1978564516128514#0.0025483870967741903,0.00662903225806451&
dst_host_srv_diff_host_rate#PLAIN#NO_LAYER§ELKI_KMEANS§0.0§0.9063475983946818§threshold=0.0001STD&k=2&clusters=1.168249275362327#0.006135265700483083@0.5712937499999999#0.770625&
(srv_count#DIFFERENCE#NO_LAYER)/(dst_host_srv_diff_host_rate#DIFFERENCE#NO_LAYER)#PLAIN#COMPOSITION§ELKI_KMEANS§0.0§0.9059197279825633§threshold=0.0001STD&k=2&clusters=Infinity#NaN@48411.771077499194#1.9679876417476199&
serror_rate#PLAIN#NO_LAYER@dst_host_serror_rate#PLAIN#NO_LAYER#PLAIN#COMPOSITION§ELKI_KMEANS§0.0§0.9057120919080859§threshold=0.0001STD&k=2&clusters=3.249933333333334#0.778,0.7873333333333333@2.596263555913078#0.004666130329847143,0.0023169750603378903&
(srv_count#PLAIN#NO_LAYER)/(dst_host_serror_rate#PLAIN#NO_LAYER)#PLAIN#COMPOSITION§ELKI_ABOD§0.0§0.905127236744731§threshold=0.01&k=10&tmp_file=abod_tmp\(srv_count#PLAIN#NO_LAYER)_(dst_host_serror_rate#PLAIN#NO_LAYER)#PLAIN#COMPOSITION.abod&
(serror_rate#PLAIN#NO_LAYER)/(dst_host_serror_rate#PLAIN#NO_LAYER)#PLAIN#COMPOSITION§ELKI_ABOD§0.0§0.905127236744731§threshold=0.01&k=10&tmp_file=abod_tmp\(serror_rate#PLAIN#NO_LAYER)_(dst_host_serror_rate#PLAIN#NO_LAYER)#PLAIN#COMPOSITION.abod&
(srv_count#PLAIN#NO_LAYER)/(dst_host_serror_rate#PLAIN#NO_LAYER)#PLAIN#COMPOSITION§ELKI_KMEANS§0.0§0.905127236744731§threshold=0.0001STD&k=2&clusters=Infinity#NaN@18157.231670970177#3.3992109999246183&
(serror_rate#PLAIN#NO_LAYER)/(dst_host_serror_rate#PLAIN#NO_LAYER)#PLAIN#COMPOSITION§ELKI_KMEANS§0.0§0.905127236744731§threshold=0.0001STD&k=2&clusters=Infinity#NaN@17441.815771200403#3.3453677398989896&
srv_count#PLAIN#NO_LAYER@dst_host_srv_diff_host_rate#PLAIN#NO_LAYER#PLAIN#COMPOSITION§ELKI_KMEANS§0.0§0.9049463250149212§threshold=0.0001STD&k=2&clusters=2.3292266666666666#0.8793333333333333,0.5166666666666666@7.839562510056375#0.006596942880128719,0.009814963797264667&
duration#DIFFERENCE#NO_LAYER§ELKI_ABOD§0.0§0.9048735673645008§threshold=0.02&k=10&tmp_file=abod_tmp\duration#DIFFERENCE#NO_LAYER.abod&
srv_count#PLAIN#NO_LAYER@serror_rate#PLAIN#NO_LAYER#PLAIN#COMPOSITION§ELKI_KMEANS§0.0§0.9047756433262999§threshold=0.0001STD&k=2&clusters=3.6594590909090923#0.7436363636363637,0.685@1.5861698220064426#0.004069579288025891,0.0019417475728155343&
dst_host_count#PLAIN#NO_LAYER§ELKI_KMEANS§0.0§0.9040940538541676§threshold=0.5STD&k=2&clusters=862363.6730360929#38.6135881104034@639588.6632782695#242.10292249047015&
dst_host_srv_count#PLAIN#NO_LAYER@dst_host_count#PLAIN#NO_LAYER#PLAIN#COMPOSITION§ELKI_KMEANS§0.0§0.9040940538541676§threshold=0.5STD&k=2&clusters=639595.7638312601#0.9677890724269382,242.10292249047015@862437.3068250525#0.37239915074309965,38.6135881104034&
diff_srv_rate#DIFFERENCE#NO_LAYER§ELKI_ABOD§0.0§0.9040572701580765§threshold=0.02&k=10&tmp_file=abod_tmp\diff_srv_rate#DIFFERENCE#NO_LAYER.abod&
srv_count#PLAIN#NO_LAYER§ELKI_KMEANS§0.0§0.9037541215761349§threshold=0.0001STD&k=2&clusters=1.1450590909090907#0.7586363636363636@0.8325278317152099#0.0038025889967637535&
num_failed_logins#DIFFERENCE#NO_LAYER§ELKI_KMEANS§0.0§0.9029098391332349§threshold=0.0001STD&k=2&clusters=0.0#1.0@143.20405576679494#-0.238276299112801&
dst_host_count#DIFFERENCE#NO_LAYER@dst_host_srv_count#DIFFERENCE#NO_LAYER#PLAIN#COMPOSITION§ELKI_KMEANS§0.0§0.9023025376868828§threshold=0.1STD&k=10&clusters=21225.682784523808#191.73809523809524,0.5846428571428571@35680.41236300253#0.6353887399463807,0.05630026809651476@6689.92375#-207.5,-0.5025000000000001@27498.797795076913#243.8830769230769,0.9168000000000003@15474.726124137936#-107.58620689655173,-0.29724137931034483@11639.476608510637#-156.85106382978722,-0.384468085106383@10969.432015384615#-51.63461538461539,-0.18769230769230769@34938.65054343435#131.2828282828283,0.4808080808080808@33302.72397553191#62.744680851063826,0.30734042553191476@4261.416777906976#-248.41860465116278,-0.8452325581395348&
dst_host_serror_rate#PLAIN#NO_LAYER§ELKI_KMEANS§0.0§0.9021907035809369§threshold=0.0001STD&k=2&clusters=0.5770719678714695#0.002586345381526102@0.4496307692307692#0.8823076923076925&
(srv_count#PLAIN#NO_LAYER)/(serror_rate#PLAIN#NO_LAYER)#PLAIN#COMPOSITION§ELKI_ABOD§0.0§0.9013815665368161§threshold=0.01&k=10&tmp_file=abod_tmp\(srv_count#PLAIN#NO_LAYER)_(serror_rate#PLAIN#NO_LAYER)#PLAIN#COMPOSITION.abod&
serror_rate#PLAIN#NO_LAYER§ELKI_KMEANS§0.0§0.9013815665368161§threshold=0.0001STD&k=2&clusters=1.1221157894736842#0.7721052631578947@0.6472723163841838#0.0022598870056497167&
srv_diff_host_rate#DIFFERENCE#NO_LAYER§ELKI_KMEANS§0.0§0.9012531514885298§threshold=STD&k=2&clusters=9533853.01573973#-98.15529905561385@1594701.396721312#151.2032786885246&
dst_host_count#DIFFERENCE#NO_LAYER§ELKI_KMEANS§0.0§0.9011231003737661§threshold=0.1STD&k=10&clusters=14491.215189873417#141.58227848101265@18503.471698113208#-175.16981132075472@13717.745454545458#-54.309090909090905@21747.04477611941#-115.11940298507463@18909.28048780488#194.3780487804878@11746.0#91.0@24065.35593220343#-0.7966101694915254@25459.031055900592#244.12422360248445@20156.69158878505#-242.5233644859813@12994.0#42.0&
(dst_host_rerror_rate#DIFFERENCE#NO_LAYER)-(dst_host_srv_serror_rate#DIFFERENCE#NO_LAYER)#PLAIN#COMPOSITION§ELKI_ABOD§0.0§0.9010644529739045§threshold=0.02&k=10&tmp_file=abod_tmp\(dst_host_rerror_rate#DIFFERENCE#NO_LAYER)-(dst_host_srv_serror_rate#DIFFERENCE#NO_LAYER)#PLAIN#COMPOSITION.abod&
(dst_host_rerror_rate#DIFFERENCE#NO_LAYER)-(dst_host_srv_serror_rate#DIFFERENCE#NO_LAYER)#DIFFERENCE#COMPOSITION§ELKI_ABOD§0.0§0.9010644529739045§threshold=0.02&k=10&tmp_file=abod_tmp\(dst_host_rerror_rate#DIFFERENCE#NO_LAYER)-(dst_host_srv_serror_rate#DIFFERENCE#NO_LAYER)#DIFFERENCE#COMPOSITION.abod&
(dst_host_rerror_rate#PLAIN#NO_LAYER)-(dst_host_srv_serror_rate#PLAIN#NO_LAYER)#DIFFERENCE#COMPOSITION§ELKI_ABOD§0.0§0.9010644529739045§threshold=0.02&k=10&tmp_file=abod_tmp\(dst_host_rerror_rate#PLAIN#NO_LAYER)-(dst_host_srv_serror_rate#PLAIN#NO_LAYER)#DIFFERENCE#COMPOSITION.abod&
dst_host_same_srv_rate#PLAIN#NO_LAYER§ELKI_KMEANS§0.0§0.9008048957561889§threshold=0.0001STD&k=2&clusters=4.779888888888889#0.7444444444444445@3.5912550394390585#0.021200701139351467&
(srv_count#PLAIN#NO_LAYER)/(serror_rate#PLAIN#NO_LAYER)#PLAIN#COMPOSITION§ELKI_KMEANS§0.0§0.9001775761687391§threshold=0.0001STD&k=2&clusters=Infinity#NaN@191.49458399724662#1.464159748386012&
(dst_host_serror_rate#PLAIN#NO_LAYER)-(dst_host_srv_diff_host_rate#PLAIN#NO_LAYER)#DIFFERENCE#COMPOSITION§ELKI_ABOD§0.0§0.8960538520759902§threshold=0.02&k=10&tmp_file=abod_tmp\(dst_host_serror_rate#PLAIN#NO_LAYER)-(dst_host_srv_diff_host_rate#PLAIN#NO_LAYER)#DIFFERENCE#COMPOSITION.abod&
(dst_host_srv_diff_host_rate#DIFFERENCE#NO_LAYER)-(dst_host_serror_rate#DIFFERENCE#NO_LAYER)#PLAIN#COMPOSITION§ELKI_ABOD§0.0§0.8960538520759902§threshold=0.02&k=10&tmp_file=abod_tmp\(dst_host_srv_diff_host_rate#DIFFERENCE#NO_LAYER)-(dst_host_serror_rate#DIFFERENCE#NO_LAYER)#PLAIN#COMPOSITION.abod&
